Lake,Trip_Date,SampNo,STime,Effort,SampSite,UTMEasting,UTMNorthing,Species,Length,Weight
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,162,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,48,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,63,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,107,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,56,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,30,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,75,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,38,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,32,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,47,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,41,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,28,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,57,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,60,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,51,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,46,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,33,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,41,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,45,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,40,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,34,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,34,
Burr Oak,8/3/2011,1,2115,2297,Up1,411211,4377201,20003,32,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,40,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,40,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,51,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,41,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,53,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,57,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,50,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,43,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,41,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,37,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,35,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,34,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,41,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,55,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,49,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,65,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,50,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,89,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,98,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,154,
Burr Oak,8/3/2011,2,2131,2288,Up2,410988,4376499,20003,137,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,105,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,56,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,43,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,76,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,39,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,56,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,28,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,60,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,35,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,40,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,41,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,27,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,39,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,63,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,65,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,62,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,59,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,35,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,47,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,39,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,48,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,38,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,50,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,55,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,65,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,25,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,65,
Burr Oak,8/3/2011,3,2145,2327,Mid1,410295,4376326,20003,62,
Burr Oak,8/3/2011,4,2200,2391,Mid2,409985,4375625,20003,35,
Burr Oak,8/3/2011,4,2200,2391,Mid2,409985,4375625,20003,31,
Burr Oak,8/3/2011,5,2215,2278,Low1,409411,4376290,20003,118,
Burr Oak,8/3/2011,5,2215,2278,Low1,409411,4376290,20003,112,
Burr Oak,8/3/2011,5,2215,2278,Low1,409411,4376290,20003,55,
Burr Oak,8/3/2011,5,2215,2278,Low1,409411,4376290,20003,58,
Burr Oak,8/3/2011,6,2230,2333,Low2,409293,4377547,20003,115,
Burr Oak,8/3/2011,6,2230,2333,Low2,409293,4377547,20003,125,
Burr Oak,10/28/2002,5,1830,300,,,,77009,132,
Burr Oak,10/28/2002,5,1830,300,,,,77009,97,
Burr Oak,10/28/2002,5,1830,300,,,,77009,92,
Burr Oak,10/28/2002,5,1830,300,,,,77009,107,
Burr Oak,10/28/2002,5,1830,300,,,,77009,104,
Burr Oak,10/28/2002,5,1830,300,,,,77007,119,28
Burr Oak,10/28/2002,5,1830,300,,,,77009,92,
Burr Oak,10/28/2002,5,1830,300,,,,70001,81,
Burr Oak,10/28/2002,5,1830,300,,,,20003,235,116
Burr Oak,10/28/2002,5,1830,300,,,,77009,89,
Burr Oak,10/28/2002,5,1830,300,,,,70001,85,
Burr Oak,10/28/2002,5,1830,300,,,,70001,82,
Burr Oak,10/28/2002,5,1830,300,,,,70001,55,
Burr Oak,10/28/2002,5,1830,300,,,,77001,197,71
Burr Oak,10/28/2002,5,1830,300,,,,77009,83,
Burr Oak,10/28/2002,5,1830,300,,,,77009,86,
Burr Oak,10/28/2002,5,1830,300,,,,77007,147,50
Burr Oak,10/28/2002,5,1830,300,,,,77009,91,
Burr Oak,10/28/2002,5,1830,300,,,,70001,55,
Burr Oak,10/28/2002,5,1830,300,,,,70001,72,
Burr Oak,10/28/2002,5,1830,300,,,,77009,113,
Burr Oak,10/28/2002,5,1830,300,,,,80901,276,156
Burr Oak,10/28/2002,5,1830,300,,,,77009,110,
Burr Oak,10/28/2002,5,1830,300,,,,77009,121,
Burr Oak,10/28/2002,5,1830,300,,,,20003,175,37.2
Burr Oak,10/28/2002,5,1830,300,,,,77009,111,
Burr Oak,10/28/2002,5,1830,300,,,,77009,86,
Burr Oak,10/28/2002,5,1830,300,,,,77009,86,
Burr Oak,10/28/2002,5,1830,300,,,,77001,131,36
Burr Oak,10/28/2002,5,1830,300,,,,77009,91,
Burr Oak,10/28/2002,5,1830,300,,,,77009,117,
Burr Oak,10/28/2002,5,1830,300,,,,77009,81,
Burr Oak,10/28/2002,5,1830,300,,,,70001,59,
Burr Oak,10/28/2002,5,1830,300,,,,77009,79,
Burr Oak,10/28/2002,5,1830,300,,,,77009,91,
Burr Oak,10/28/2002,5,1830,300,,,,77012,89,
Burr Oak,10/28/2002,5,1830,300,,,,77009,122,26
Burr Oak,10/28/2002,5,1830,300,,,,20003,235,112.1
Burr Oak,10/28/2002,5,1830,300,,,,77009,121,
Burr Oak,10/28/2002,5,1830,300,,,,77012,97,
Burr Oak,10/28/2002,5,1830,300,,,,77009,93,
Burr Oak,10/28/2002,5,1830,300,,,,77012,157,
Burr Oak,10/28/2002,5,1830,300,,,,77009,159,
Burr Oak,10/28/2002,5,1830,300,,,,70001,95,
Burr Oak,10/28/2002,5,1830,300,,,,77006,290,274
Burr Oak,10/28/2002,5,1830,300,,,,77012,113,
Burr Oak,10/28/2002,5,1830,300,,,,70001,77,
Burr Oak,10/28/2002,5,1830,300,,,,77009,82,
Burr Oak,10/28/2002,5,1830,300,,,,77009,83,
Burr Oak,10/28/2002,5,1830,300,,,,77012,109,
Burr Oak,10/28/2002,5,1830,300,,,,77012,156,
Burr Oak,10/28/2002,5,1830,300,,,,70001,73,
Burr Oak,10/28/2002,5,1830,300,,,,77009,126,
Burr Oak,10/28/2002,5,1830,300,,,,77009,106,
Burr Oak,10/28/2002,5,1830,300,,,,77009,111,
Burr Oak,10/28/2002,5,1830,300,,,,77012,113,
Burr Oak,10/28/2002,5,1830,300,,,,70001,82,
Burr Oak,10/28/2002,5,1830,300,,,,77009,79,
Burr Oak,10/28/2002,5,1830,300,,,,77001,157,
Burr Oak,10/28/2002,5,1830,300,,,,77009,86,
Burr Oak,10/28/2002,5,1830,300,,,,77009,93,
Burr Oak,10/28/2002,5,1830,300,,,,77009,97,
Burr Oak,10/28/2002,5,1830,300,,,,70001,80,
Burr Oak,10/28/2002,5,1830,300,,,,77009,96,
Burr Oak,10/28/2002,5,1830,300,,,,70001,77,
Burr Oak,10/28/2002,5,1830,300,,,,70001,62,
Burr Oak,10/28/2002,5,1830,300,,,,77009,109,
Burr Oak,10/28/2002,5,1830,300,,,,77009,129,
Burr Oak,10/28/2002,5,1830,300,,,,20003,181,49.7
Burr Oak,10/28/2002,5,1830,300,,,,77006,232,132
Burr Oak,10/28/2002,5,1830,300,,,,70001,52,
Burr Oak,10/28/2002,5,1830,300,,,,77009,97,
Burr Oak,10/28/2002,5,1830,300,,,,77009,106,
Burr Oak,10/28/2002,5,1830,300,,,,77009,96,
Burr Oak,10/28/2002,5,1830,300,,,,77009,101,
Burr Oak,10/28/2002,5,1830,300,,,,77009,107,
Burr Oak,10/28/2002,5,1830,300,,,,77009,86,
Burr Oak,10/28/2002,5,1830,300,,,,77009,103,
Burr Oak,10/28/2002,5,1830,300,,,,77009,104,
Burr Oak,10/28/2002,5,1830,300,,,,77009,71,
Burr Oak,10/28/2002,5,1830,300,,,,77009,180,66
Burr Oak,10/28/2002,5,1830,300,,,,70001,80,
Burr Oak,10/28/2002,5,1830,300,,,,77007,149,50
Burr Oak,10/28/2002,5,1830,300,,,,70001,68,
Burr Oak,10/28/2002,5,1830,300,,,,77009,129,30
Burr Oak,10/28/2002,5,1830,300,,,,70001,87,
Burr Oak,10/28/2002,5,1830,300,,,,77009,96,
Burr Oak,10/28/2002,5,1830,300,,,,77009,89,
Burr Oak,10/28/2002,5,1830,300,,,,77009,119,
Burr Oak,10/28/2002,5,1830,300,,,,77009,104,
Burr Oak,10/28/2002,5,1830,300,,,,70001,82,
Burr Oak,10/28/2002,5,1830,300,,,,70001,61,
Burr Oak,10/28/2002,5,1830,300,,,,70001,91,
Burr Oak,10/28/2002,5,1830,300,,,,77009,105,
Burr Oak,10/28/2002,5,1830,300,,,,77009,97,
Burr Oak,10/28/2002,5,1830,300,,,,70001,83,
Burr Oak,10/28/2002,5,1830,300,,,,77009,96,
Burr Oak,10/28/2002,5,1830,300,,,,77009,124,
Burr Oak,10/28/2002,5,1830,300,,,,77009,117,
Burr Oak,10/28/2002,5,1830,300,,,,77009,151,
Burr Oak,10/28/2002,5,1830,300,,,,77009,92,
Burr Oak,10/28/2002,5,1830,300,,,,77009,147,44
Burr Oak,10/28/2002,5,1830,300,,,,20003,190,47
Burr Oak,10/28/2002,5,1830,300,,,,77009,116,
Burr Oak,10/28/2002,5,1830,300,,,,70001,86,
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,158,30.7
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,172,42.1
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,168,33.7
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,158,35.1
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,170,40.4
Burr Oak,10/28/2002,6,1900,300,COFF,,,77009,86,
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,110,11.5
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,188,42
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,112,9.7
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,111,9.5
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,101,9.2
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,156,32
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,161,32.1
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,102,9.5
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,154,31.8
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,182,47
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,103,9.7
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,154,28.7
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,104,10.5
Burr Oak,10/28/2002,6,1900,300,COFF,,,70001,85,
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,165,34.6
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,179,49.9
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,103,9.4
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,178,45.7
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,173,42.4
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,151,30
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,104,10.3
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,154,31.4
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,162,36.2
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,101,9
Burr Oak,10/28/2002,6,1900,300,COFF,,,70001,89,
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,160,39.3
Burr Oak,10/28/2002,6,1900,300,COFF,,,20003,151,28.2
Burr Oak,10/28/2002,7,1915,300,COFF,,,70001,93,
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,186,50.3
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,107,10.8
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,146,28.6
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,109,11.3
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,102,8.5
Burr Oak,10/28/2002,7,1915,300,COFF,,,70001,88,
Burr Oak,10/28/2002,7,1915,300,COFF,,,70001,82,
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,101,9.4
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,176,43.8
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,105,9.7
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,100,8.3
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,147,26.7
Burr Oak,10/28/2002,7,1915,300,COFF,,,70001,75,
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,103,9.7
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,105,9.5
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,103,10
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,100,9.3
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,105,9.6
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,111,12
Burr Oak,10/28/2002,7,1915,300,COFF,,,70001,75,
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,155,31.6
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,103,9.5
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,105,9.5
Burr Oak,10/28/2002,7,1915,300,COFF,,,20003,157,29.3
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,120,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,126,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,102,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,110,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,125,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,111,
Burr Oak,10/28/2002,8,1930,300,CON,,,77006,469,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,102,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,83,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,112,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,123,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,97,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,132,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,97,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,103,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,103,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,101,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,112,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,107,
Burr Oak,10/28/2002,8,1930,300,CON,,,20003,105,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,106,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,92,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,95,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,114,
Burr Oak,10/28/2002,8,1930,300,CON,,,77006,206,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,118,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,93,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,99,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,97,
Burr Oak,10/28/2002,8,1930,300,CON,,,20003,112,
Burr Oak,10/28/2002,8,1930,300,CON,,,77001,177,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,96,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,128,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,92,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,109,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,99,
Burr Oak,10/28/2002,8,1930,300,CON,,,80901,183,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,94,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,81,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,101,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,128,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,105,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,120,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,160,
Burr Oak,10/28/2002,8,1930,300,CON,,,20003,106,
Burr Oak,10/28/2002,8,1930,300,CON,,,77012,173,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,111,
Burr Oak,10/28/2002,8,1930,300,CON,,,77007,136,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,84,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,102,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,132,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,99,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,99,
Burr Oak,10/28/2002,8,1930,300,CON,,,77012,82,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,97,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,117,
Burr Oak,10/28/2002,8,1930,300,CON,,,77006,268,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,96,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,97,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,83,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,100,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,110,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,96,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,88,
Burr Oak,10/28/2002,8,1930,300,CON,,,20003,128,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,105,
Burr Oak,10/28/2002,8,1930,300,CON,,,77012,177,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,103,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,113,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,107,
Burr Oak,10/28/2002,8,1930,300,CON,,,77012,159,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,87,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,107,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,106,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,106,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,103,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,82,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,103,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,149,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,109,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,97,
Burr Oak,10/28/2002,8,1930,300,CON,,,77009,98,
Burr Oak,10/28/2002,8,1930,300,CON,,,80901,185,
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,121,14.9
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,104,10.4
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,105,10.7
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,103,10.3
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,104,9.8
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,110,11.8
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,106,10.3
Burr Oak,10/28/2002,9,821,300,AOFF,,,70001,90,
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,103,10.3
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,116,13.4
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,112,12.9
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,154,30.6
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,102,9.8
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,108,11.7
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,109,12.3
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,149,26.2
Burr Oak,10/28/2002,9,821,300,AOFF,,,77009,114,
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,109,11.5
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,109,11.8
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,104,10
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,111,12.8
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,159,35.1
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,148,24.6
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,120,16.1
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,106,11.4
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,110,13
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,151,24
Burr Oak,10/28/2002,9,821,300,AOFF,,,20003,107,11.7
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,183,48.8
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,148,27.9
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,162,33.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,147,25.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,153,30.8
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,119,12.7
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,97,7.7
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,118,15.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,113,12.5
Burr Oak,10/28/2002,10,851,300,AOFF,,,77009,39,0.9
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,155,32
Burr Oak,10/28/2002,10,851,300,AOFF,,,77009,123,
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,156,32.9
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,110,4.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,158,30.6
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,112,12.9
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,154,31.7
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,152,28.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,115,14.1
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,119,14.6
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,158,34.6
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,152,30.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,111,13.1
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,118,15.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,147,26
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,126,18.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,115,13.9
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,104,10.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,147,24.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,107,10.6
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,114,13.5
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,114,13.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,165,37.7
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,149,26.7
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,146,27.8
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,112,9.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,110,11.1
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,102,9
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,121,16.1
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,111,12.5
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,160,33.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,105,11.2
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,110,12.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,121,18.3
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,120,16
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,146,26.8
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,147,26.5
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,176,41.6
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,155,33.3
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,154,27.3
Burr Oak,10/28/2002,10,851,300,AOFF,,,20003,108,11.4
Burr Oak,10/28/2002,10,851,300,AOFF,,,77009,194,
Burr Oak,10/28/2002,10,851,300,AOFF,,,70001,87,
